CatalogObjectRevisionWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectRevisionWhereArgs$CatalogObjectRevisionWhereArgsBuilder,null,lt,43,NO_COVERAGE,none
CatalogObjectRevisionWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectRevisionWhereArgs$CatalogObjectRevisionWhereArgsBuilder,null,lte,43,NO_COVERAGE,none
CatalogObjectRevisionWhereArgs.java,org.ow2.proactive.catalog.graphql.bean.argument.CatalogObjectRevisionWhereArgs$CatalogObjectRevisionWhereArgsBuilder,null,ne,43,NO_COVERAGE,none
BucketService.java,org.ow2.proactive.catalog.service.BucketService,void,cleanAllEmptyBuckets,122,NO_COVERAGE,none
BucketService.java,org.ow2.proactive.catalog.service.BucketService,null,createBucket,68,NO_COVERAGE,none
BucketService.java,org.ow2.proactive.catalog.service.BucketService,null,createBucket,72,NO_COVERAGE,none
BucketService.java,org.ow2.proactive.catalog.service.BucketService,null,deleteEmptyBucket,131,NO_COVERAGE,none
BucketService.java,org.ow2.proactive.catalog.service.BucketService,null,findBucketByNameAndCheck,145,NO_COVERAGE,none
BucketService.java,org.ow2.proactive.catalog.service.BucketService,null,getBucketMetadata,83,NO_COVERAGE,none
BucketService.java,org.ow2.proactive.catalog.service.BucketService,null,listBuckets,105,NO_COVERAGE,none
BucketService.java,org.ow2.proactive.catalog.service.BucketService,null,listBuckets,88,NO_COVERAGE,none
OrSpecification.java,org.ow2.proactive.catalog.repository.specification.catalogobject.OrSpecification$OrSpecificationBuilder,null,bucketJoin,49,NO_COVERAGE,none
OrSpecification.java,org.ow2.proactive.catalog.repository.specification.catalogobject.OrSpecification$OrSpecificationBuilder,null,build,49,NO_COVERAGE,none
OrSpecification.java,org.ow2.proactive.catalog.repository.specification.catalogobject.OrSpecification$OrSpecificationBuilder,null,catalogObjectJoin,49,NO_COVERAGE,none
OrSpecification.java,org.ow2.proactive.catalog.repository.specification.catalogobject.OrSpecification$OrSpecificationBuilder,null,fieldSpecifications,49,NO_COVERAGE,none
OrSpecification.java,org.ow2.proactive.catalog.repository.specification.catalogobject.OrSpecification$OrSpecificationBuilder,null,metadataJoin,49,NO_COVERAGE,none
